latitude,longitude,latitude.3,longitude.3,latitude_moved,longitude_moved,dist_moved,latitude.2,longitude.2,i.latitude_moved,i.longitude_moved,i.dist_moved,latitude.1,longitude.1,i.latitude_moved.2,i.longitude_moved.2,i.dist_moved.2,year,month,country,basisOfRecord,i.latitude_moved.1,i.longitude_moved.1,i.dist_moved.1,BelgiumCoast_seaway,BelgiumCoast_geodesic,Gdynia_seaway,Gdynia_geodesic,Koster_seaway,Koster_geodesic,Limfjord_seaway,Limfjord_geodesic,SWC_seaway,SWC_geodesic,TZS_seaway,TZS_geodesic,Toralla_seaway,Toralla_geodesic
54.79487,18.41897,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,2018,11,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79487,18.41897,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,2018,11,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79668,18.42112,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,2018,11,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,632,2979,2423
54.79668,18.42112,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,2018,11,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,632,2979,2423
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,12,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.7959,18.41538,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,54.7959,18.41538,54.7959,18.41538,0,2018,12,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79487,18.41897,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,2018,12,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79487,18.41897,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,54.79487,18.41897,54.79487,18.41897,0,2018,12,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,633,2979,2423
54.79668,18.42112,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,2018,12,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,632,2979,2423
54.79668,18.42112,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,54.79668,18.42112,54.79668,18.42112,0,2018,12,Poland,HUMAN_OBSERVATION,,,,1540,1090,36,41,777,636,795,631,637,524,639,632,2979,2423
54.59867,18.8265,54.59867,18.8265,54.59867,18.8265,0,54.59867,18.8265,54.59867,18.8265,0,54.59867,18.8265,54.59867,18.8265,0,2012,4,Poland,HUMAN_OBSERVATION,,,,1574,1111,17,20,811,670,830,664,671,559,650,642,3013,2438
54.38235,18.96403,54.38235,18.96403,54.35,19.05,6.64,54.38235,18.96403,54.35,19.05,6.64,54.38235,18.96403,54.35,19.05,6.64,2012,4,Poland,HUMAN_OBSERVATION,54.35,19.05,6.64,1600,1119,30,28,837,701,855,690,697,588,666,662,3039,2441
59.840507,29.028552,59.840507,29.028552,59.85,28.95,4.52,59.840507,29.028552,59.85,28.95,4.52,59.840507,29.028552,59.85,28.95,4.52,2012,9,Russian Federation,HUMAN_OBSERVATION,59.85,28.95,4.52,2324,1864,960,864,1560,1018,1579,1204,1420,1022,328,320,3762,3222
55.615479,12.4152,55.615479,12.4152,55.55,12.45,7.61,55.615479,12.4152,55.55,12.45,7.61,55.615479,12.4152,55.55,12.45,7.61,2011,5,Denmark,HUMAN_OBSERVATION,55.55,12.45,7.61,1147,774,453,415,384,379,402,259,244,241,882,800,2585,2133
54.4501,19.6577,54.4501,19.6577,54.45,19.55,6.97,54.4501,19.6577,54.45,19.55,6.97,54.4501,19.6577,54.45,19.55,6.97,2005,4,Poland,HUMAN_OBSERVATION,54.45,19.55,6.97,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
54.3993,19.5353,54.3993,19.5353,54.45,19.55,5.72,54.3993,19.5353,54.45,19.55,5.72,54.3993,19.5353,54.45,19.55,5.72,2005,4,Poland,HUMAN_OBSERVATION,54.45,19.55,5.72,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
54.4274,19.726,54.4274,19.726,54.55,19.75,13.74,54.4274,19.726,54.55,19.75,13.74,54.4274,19.726,54.55,19.75,13.74,2005,6,Poland,HUMAN_OBSERVATION,54.55,19.75,13.74,1632,1168,75,72,869,715,887,720,729,608,629,626,3071,2491
54.4473,19.7254,54.4473,19.7254,54.55,19.75,11.54,54.4473,19.7254,54.55,19.75,11.54,54.4473,19.7254,54.55,19.75,11.54,2005,6,Poland,HUMAN_OBSERVATION,54.55,19.75,11.54,1632,1168,75,72,869,715,887,720,729,608,629,626,3071,2491
54.4473,19.7254,54.4473,19.7254,54.55,19.75,11.54,54.4473,19.7254,54.55,19.75,11.54,54.4473,19.7254,54.55,19.75,11.54,2005,6,Poland,HUMAN_OBSERVATION,54.55,19.75,11.54,1632,1168,75,72,869,715,887,720,729,608,629,626,3071,2491
54.4501,19.6577,54.4501,19.6577,54.45,19.55,6.97,54.4501,19.6577,54.45,19.55,6.97,54.4501,19.6577,54.45,19.55,6.97,2005,6,Poland,HUMAN_OBSERVATION,54.45,19.55,6.97,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
54.3457,19.3558,54.3457,19.3558,54.45,19.35,11.62,54.3457,19.3558,54.45,19.35,11.62,54.3457,19.3558,54.45,19.35,11.62,2005,6,Poland,HUMAN_OBSERVATION,54.45,19.35,11.62,1611,1140,45,45,847,705,866,702,708,595,649,645,3049,2463
54.4501,19.6577,54.4501,19.6577,54.45,19.55,6.97,54.4501,19.6577,54.45,19.55,6.97,54.4501,19.6577,54.45,19.55,6.97,2004,5,Poland,HUMAN_OBSERVATION,54.45,19.55,6.97,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
54.4501,19.6577,54.4501,19.6577,54.45,19.55,6.97,54.4501,19.6577,54.45,19.55,6.97,54.4501,19.6577,54.45,19.55,6.97,2004,5,Poland,HUMAN_OBSERVATION,54.45,19.55,6.97,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
54.3993,19.5353,54.3993,19.5353,54.45,19.55,5.72,54.3993,19.5353,54.45,19.55,5.72,54.3993,19.5353,54.45,19.55,5.72,2004,5,Poland,HUMAN_OBSERVATION,54.45,19.55,5.72,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
54.3456,19.5766,54.3456,19.5766,54.45,19.55,11.75,54.3456,19.5766,54.45,19.55,11.75,54.3456,19.5766,54.45,19.55,11.75,2004,6,Poland,HUMAN_OBSERVATION,54.45,19.55,11.75,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
54.3456,19.5766,54.3456,19.5766,54.45,19.55,11.75,54.3456,19.5766,54.45,19.55,11.75,54.3456,19.5766,54.45,19.55,11.75,2004,6,Poland,HUMAN_OBSERVATION,54.45,19.55,11.75,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
54.3922,19.6412,54.3922,19.6412,54.45,19.55,8.73,54.3922,19.6412,54.45,19.55,8.73,54.3922,19.6412,54.45,19.55,8.73,2004,6,Poland,HUMAN_OBSERVATION,54.45,19.55,8.73,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
54.3922,19.6412,54.3922,19.6412,54.45,19.55,8.73,54.3922,19.6412,54.45,19.55,8.73,54.3922,19.6412,54.45,19.55,8.73,2004,6,Poland,HUMAN_OBSERVATION,54.45,19.55,8.73,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
54.4274,19.726,54.4274,19.726,54.55,19.75,13.74,54.4274,19.726,54.55,19.75,13.74,54.4274,19.726,54.55,19.75,13.74,2004,6,Poland,HUMAN_OBSERVATION,54.55,19.75,13.74,1632,1168,75,72,869,715,887,720,729,608,629,626,3071,2491
54.4473,19.7254,54.4473,19.7254,54.55,19.75,11.54,54.4473,19.7254,54.55,19.75,11.54,54.4473,19.7254,54.55,19.75,11.54,2004,6,Poland,HUMAN_OBSERVATION,54.55,19.75,11.54,1632,1168,75,72,869,715,887,720,729,608,629,626,3071,2491
54.4473,19.7254,54.4473,19.7254,54.55,19.75,11.54,54.4473,19.7254,54.55,19.75,11.54,54.4473,19.7254,54.55,19.75,11.54,2004,6,Poland,HUMAN_OBSERVATION,54.55,19.75,11.54,1632,1168,75,72,869,715,887,720,729,608,629,626,3071,2491
54.4501,19.6577,54.4501,19.6577,54.45,19.55,6.97,54.4501,19.6577,54.45,19.55,6.97,54.4501,19.6577,54.45,19.55,6.97,2004,6,Poland,HUMAN_OBSERVATION,54.45,19.55,6.97,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
54.4501,19.6577,54.4501,19.6577,54.45,19.55,6.97,54.4501,19.6577,54.45,19.55,6.97,54.4501,19.6577,54.45,19.55,6.97,2004,6,Poland,HUMAN_OBSERVATION,54.45,19.55,6.97,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
54.3993,19.5353,54.3993,19.5353,54.45,19.55,5.72,54.3993,19.5353,54.45,19.55,5.72,54.3993,19.5353,54.45,19.55,5.72,2004,6,Poland,HUMAN_OBSERVATION,54.45,19.55,5.72,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
54.3325,19.4833,54.3325,19.4833,54.45,19.45,13.26,54.3325,19.4833,54.45,19.45,13.26,54.3325,19.4833,54.45,19.45,13.26,2004,6,Poland,HUMAN_OBSERVATION,54.45,19.45,13.26,1617,1147,52,52,854,710,872,708,714,600,646,643,3056,2469
54.3655,19.5268,54.3655,19.5268,54.45,19.55,9.53,54.3655,19.5268,54.45,19.55,9.53,54.3655,19.5268,54.45,19.55,9.53,2004,6,Poland,HUMAN_OBSERVATION,54.45,19.55,9.53,1624,1153,58,58,860,714,879,714,720,605,644,641,3062,2475
58.27478,11.47468,58.27478,11.47468,58.27478,11.47468,0,58.27478,11.47468,58.27478,11.47468,0,58.27478,11.47468,58.27478,11.47468,0,2003,,Sweden,HUMAN_OBSERVATION,,,,955,937,742,614,73,70,211,211,69,68,1172,697,2394,2277
55.376701,11,55.376701,11,55.376701,11,0,55.376701,11,55.376701,11,0,55.376701,11,55.376701,11,0,1986,8,Denmark,HUMAN_OBSERVATION,,,,1124,688,538,501,391,390,379,208,262,260,991,883,2563,2047
55.376701,11,55.376701,11,55.376701,11,0,55.376701,11,55.376701,11,0,55.376701,11,55.376701,11,0,1986,8,Denmark,HUMAN_OBSERVATION,,,,1124,688,538,501,391,390,379,208,262,260,991,883,2563,2047
55.376701,11,55.376701,11,55.376701,11,0,55.376701,11,55.376701,11,0,55.376701,11,55.376701,11,0,1986,8,Denmark,HUMAN_OBSERVATION,,,,1124,688,538,501,391,390,379,208,262,260,991,883,2563,2047
55.3367,11.0333,55.3367,11.0333,55.3367,11.0333,0,55.3367,11.0333,55.3367,11.0333,0,55.3367,11.0333,55.3367,11.0333,0,1980,7,Denmark,HUMAN_OBSERVATION,,,,1124,687,538,498,391,394,379,213,262,264,991,884,2563,2046
55.928001,12.523,55.928001,12.523,55.928001,12.523,0,55.928001,12.523,55.928001,12.523,0,55.928001,12.523,55.928001,12.523,0,,,Denmark,HUMAN_OBSERVATION,,,,1098,801,478,423,335,339,353,240,196,201,908,770,2536,2161
58.935,11.1672,58.935,11.1672,58.85,11.15,9.51,58.935,11.1672,58.85,11.15,9.51,58.935,11.1672,58.85,11.15,9.51,2024,7,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.51,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.9373,11.1685,58.9373,11.1685,58.85,11.15,9.78,58.9373,11.1685,58.85,11.15,9.78,58.9373,11.1685,58.85,11.15,9.78,2024,7,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.78,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.9396,11.1698,58.9396,11.1698,58.85,11.15,10.04,58.9396,11.1698,58.85,11.15,10.04,58.9396,11.1698,58.85,11.15,10.04,2024,7,Sweden,MATERIAL_SAMPLE,58.85,11.15,10.04,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.9428,11.164,58.9428,11.164,58.95,11.05,6.6,58.9428,11.164,58.95,11.05,6.6,58.9428,11.164,58.95,11.05,6.6,2024,7,Sweden,MATERIAL_SAMPLE,58.95,11.05,6.6,988,983,825,683,13,9,253,257,152,147,1254,699,2425,2312
58.9337,11.1694,58.9337,11.1694,58.85,11.15,9.38,58.9337,11.1694,58.85,11.15,9.38,58.9337,11.1694,58.85,11.15,9.38,2024,7,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.38,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.9336,11.1694,58.9336,11.1694,58.85,11.15,9.37,58.9336,11.1694,58.85,11.15,9.37,58.9336,11.1694,58.85,11.15,9.37,2024,7,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.37,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.9301,11.1729,58.9301,11.1729,58.85,11.15,9.01,58.9301,11.1729,58.85,11.15,9.01,58.9301,11.1729,58.85,11.15,9.01,2024,7,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.01,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.5957,11.277,58.5957,11.277,58.5957,11.277,0,58.5957,11.277,58.5957,11.277,0,58.5957,11.277,58.5957,11.277,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,961,958,779,647,34,33,225,230,106,105,1208,697,2399,2293
58.5957,11.277,58.5957,11.277,58.5957,11.277,0,58.5957,11.277,58.5957,11.277,0,58.5957,11.277,58.5957,11.277,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,961,958,779,647,34,33,225,230,106,105,1208,697,2399,2293
58.352,11.2285,58.352,11.2285,58.352,11.2285,0,58.352,11.2285,58.352,11.2285,0,58.352,11.2285,58.352,11.2285,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,948,935,757,631,56,59,207,207,84,80,1187,708,2386,2273
58.3658,11.2402,58.3658,11.2402,58.3658,11.2402,0,58.3658,11.2402,58.3658,11.2402,0,58.3658,11.2402,58.3658,11.2402,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,948,937,757,631,56,57,207,209,84,82,1187,706,2386,2274
58.3643,11.247,58.3643,11.247,58.3643,11.247,0,58.3643,11.247,58.3643,11.247,0,58.3643,11.247,58.3643,11.247,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,948,937,757,631,56,58,207,209,84,81,1187,706,2386,2274
58.3583,11.2418,58.3583,11.2418,58.3583,11.2418,0,58.3583,11.2418,58.3583,11.2418,0,58.3583,11.2418,58.3583,11.2418,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,948,936,757,631,56,58,207,208,84,81,1187,707,2386,2274
58.3598,11.4107,58.3598,11.4107,58.25,11.45,12.44,58.3598,11.4107,58.25,11.45,12.44,58.3598,11.4107,58.25,11.45,12.44,2024,9,Sweden,MATERIAL_SAMPLE,58.25,11.45,12.44,955,934,742,614,73,73,211,208,69,66,1172,699,2394,2274
58.3361,11.4038,58.3361,11.4038,58.25,11.45,9.96,58.3361,11.4038,58.25,11.45,9.96,58.3361,11.4038,58.25,11.45,9.96,2024,9,Sweden,MATERIAL_SAMPLE,58.25,11.45,9.96,955,934,742,614,73,73,211,208,69,66,1172,699,2394,2274
58.3361,11.4038,58.3361,11.4038,58.25,11.45,9.96,58.3361,11.4038,58.25,11.45,9.96,58.3361,11.4038,58.25,11.45,9.96,2024,9,Sweden,MATERIAL_SAMPLE,58.25,11.45,9.96,955,934,742,614,73,73,211,208,69,66,1172,699,2394,2274
58.3358,11.4036,58.3358,11.4036,58.25,11.45,9.93,58.3358,11.4036,58.25,11.45,9.93,58.3358,11.4036,58.25,11.45,9.93,2024,9,Sweden,MATERIAL_SAMPLE,58.25,11.45,9.93,955,934,742,614,73,73,211,208,69,66,1172,699,2394,2274
58.3359,11.4041,58.3359,11.4041,58.25,11.45,9.93,58.3359,11.4041,58.25,11.45,9.93,58.3359,11.4041,58.25,11.45,9.93,2024,9,Sweden,MATERIAL_SAMPLE,58.25,11.45,9.93,955,934,742,614,73,73,211,208,69,66,1172,699,2394,2274
58.3162,11.3982,58.3162,11.3982,58.25,11.35,7.89,58.3162,11.3982,58.25,11.35,7.89,58.3162,11.3982,58.25,11.35,7.89,2024,9,Sweden,MATERIAL_SAMPLE,58.25,11.35,7.89,949,930,745,618,68,71,205,203,71,67,1174,705,2388,2270
58.3145,11.3974,58.3145,11.3974,58.25,11.35,7.7,58.3145,11.3974,58.25,11.35,7.7,58.3145,11.3974,58.25,11.35,7.7,2024,9,Sweden,MATERIAL_SAMPLE,58.25,11.35,7.7,949,930,745,618,68,71,205,203,71,67,1174,705,2388,2270
58.3167,11.3982,58.3167,11.3982,58.25,11.35,7.94,58.3167,11.3982,58.25,11.35,7.94,58.3167,11.3982,58.25,11.35,7.94,2024,9,Sweden,MATERIAL_SAMPLE,58.25,11.35,7.94,949,930,745,618,68,71,205,203,71,67,1174,705,2388,2270
58.3482,11.4583,58.3482,11.4583,58.35,11.55,5.36,58.3482,11.4583,58.35,11.55,5.36,58.3482,11.4583,58.35,11.55,5.36,2024,9,Sweden,MATERIAL_SAMPLE,58.35,11.55,5.36,965,946,752,616,85,64,221,220,80,75,1182,690,2404,2286
58.3482,11.4583,58.3482,11.4583,58.35,11.55,5.36,58.3482,11.4583,58.35,11.55,5.36,58.3482,11.4583,58.35,11.55,5.36,2024,9,Sweden,MATERIAL_SAMPLE,58.35,11.55,5.36,965,946,752,616,85,64,221,220,80,75,1182,690,2404,2286
58.357,11.4498,58.357,11.4498,58.35,11.55,5.9,58.357,11.4498,58.35,11.55,5.9,58.357,11.4498,58.35,11.55,5.9,2024,9,Sweden,MATERIAL_SAMPLE,58.35,11.55,5.9,965,946,752,616,85,64,221,220,80,75,1182,690,2404,2286
58.3602,11.4117,58.3602,11.4117,58.25,11.45,12.47,58.3602,11.4117,58.25,11.45,12.47,58.3602,11.4117,58.25,11.45,12.47,2024,9,Sweden,MATERIAL_SAMPLE,58.25,11.45,12.47,955,934,742,614,73,73,211,208,69,66,1172,699,2394,2274
58.2788,11.425,58.2788,11.425,58.2788,11.425,0,58.2788,11.425,58.2788,11.425,0,58.2788,11.425,58.2788,11.425,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,955,936,742,617,73,69,211,209,69,69,1172,699,2394,2276
58.2778,11.4244,58.2778,11.4244,58.2778,11.4244,0,58.2778,11.4244,58.2778,11.4244,0,58.2778,11.4244,58.2778,11.4244,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,955,935,742,617,73,69,211,209,69,69,1172,699,2394,2275
58.2754,11.4226,58.2754,11.4226,58.2754,11.4226,0,58.2754,11.4226,58.2754,11.4226,0,58.2754,11.4226,58.2754,11.4226,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,955,935,742,617,73,69,211,208,69,69,1172,700,2394,2275
58.9347,11.1675,58.9347,11.1675,58.85,11.15,9.48,58.9347,11.1675,58.85,11.15,9.48,58.9347,11.1675,58.85,11.15,9.48,2024,9,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.48,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.9347,11.1675,58.9347,11.1675,58.85,11.15,9.48,58.9347,11.1675,58.85,11.15,9.48,58.9347,11.1675,58.85,11.15,9.48,2024,9,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.48,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.9347,11.1675,58.9347,11.1675,58.85,11.15,9.48,58.9347,11.1675,58.85,11.15,9.48,58.9347,11.1675,58.85,11.15,9.48,2024,9,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.48,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.9347,11.1675,58.9347,11.1675,58.85,11.15,9.48,58.9347,11.1675,58.85,11.15,9.48,58.9347,11.1675,58.85,11.15,9.48,2024,9,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.48,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.937,11.1688,58.937,11.1688,58.85,11.15,9.74,58.937,11.1688,58.85,11.15,9.74,58.937,11.1688,58.85,11.15,9.74,2024,9,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.74,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.937,11.1688,58.937,11.1688,58.85,11.15,9.74,58.937,11.1688,58.85,11.15,9.74,58.937,11.1688,58.85,11.15,9.74,2024,9,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.74,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.937,11.1688,58.937,11.1688,58.85,11.15,9.74,58.937,11.1688,58.85,11.15,9.74,58.937,11.1688,58.85,11.15,9.74,2024,9,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.74,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.937,11.1688,58.937,11.1688,58.85,11.15,9.74,58.937,11.1688,58.85,11.15,9.74,58.937,11.1688,58.85,11.15,9.74,2024,9,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.74,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.937,11.1688,58.937,11.1688,58.85,11.15,9.74,58.937,11.1688,58.85,11.15,9.74,58.937,11.1688,58.85,11.15,9.74,2024,9,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.74,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.937,11.1688,58.937,11.1688,58.85,11.15,9.74,58.937,11.1688,58.85,11.15,9.74,58.937,11.1688,58.85,11.15,9.74,2024,9,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.74,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.9336,11.1694,58.9336,11.1694,58.85,11.15,9.37,58.9336,11.1694,58.85,11.15,9.37,58.9336,11.1694,58.85,11.15,9.37,2024,9,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.37,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.9336,11.1694,58.9336,11.1694,58.85,11.15,9.37,58.9336,11.1694,58.85,11.15,9.37,58.9336,11.1694,58.85,11.15,9.37,2024,9,Sweden,MATERIAL_SAMPLE,58.85,11.15,9.37,983,977,813,671,0,4,248,250,140,135,1243,696,2420,2308
58.6009,11.2794,58.6009,11.2794,58.55,11.25,5.92,58.6009,11.2794,58.55,11.25,5.92,58.6009,11.2794,58.55,11.25,5.92,2024,9,Sweden,MATERIAL_SAMPLE,58.55,11.25,5.92,961,953,779,644,34,37,225,225,106,101,1208,700,2399,2289
58.6009,11.2794,58.6009,11.2794,58.55,11.25,5.92,58.6009,11.2794,58.55,11.25,5.92,58.6009,11.2794,58.55,11.25,5.92,2024,9,Sweden,MATERIAL_SAMPLE,58.55,11.25,5.92,961,953,779,644,34,37,225,225,106,101,1208,700,2399,2289
58.6002,11.2805,58.6002,11.2805,58.55,11.25,5.86,58.6002,11.2805,58.55,11.25,5.86,58.6002,11.2805,58.55,11.25,5.86,2024,9,Sweden,MATERIAL_SAMPLE,58.55,11.25,5.86,961,953,779,644,34,37,225,225,106,101,1208,700,2399,2289
58.6002,11.2805,58.6002,11.2805,58.55,11.25,5.86,58.6002,11.2805,58.55,11.25,5.86,58.6002,11.2805,58.55,11.25,5.86,2024,9,Sweden,MATERIAL_SAMPLE,58.55,11.25,5.86,961,953,779,644,34,37,225,225,106,101,1208,700,2399,2289
58.597,11.279,58.597,11.279,58.597,11.279,0,58.597,11.279,58.597,11.279,0,58.597,11.279,58.597,11.279,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,961,959,779,647,34,33,225,231,106,105,1208,696,2399,2294
58.597,11.279,58.597,11.279,58.597,11.279,0,58.597,11.279,58.597,11.279,0,58.597,11.279,58.597,11.279,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,961,959,779,647,34,33,225,231,106,105,1208,696,2399,2294
58.352,11.2285,58.352,11.2285,58.352,11.2285,0,58.352,11.2285,58.352,11.2285,0,58.352,11.2285,58.352,11.2285,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,948,935,757,631,56,59,207,207,84,80,1187,708,2386,2273
58.366,11.241,58.366,11.241,58.366,11.241,0,58.366,11.241,58.366,11.241,0,58.366,11.241,58.366,11.241,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,948,937,757,631,56,57,207,209,84,82,1187,706,2386,2274
58.3578,11.2412,58.3578,11.2412,58.3578,11.2412,0,58.3578,11.2412,58.3578,11.2412,0,58.3578,11.2412,58.3578,11.2412,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,948,936,757,631,56,58,207,208,84,81,1187,707,2386,2274
58.3578,11.2412,58.3578,11.2412,58.3578,11.2412,0,58.3578,11.2412,58.3578,11.2412,0,58.3578,11.2412,58.3578,11.2412,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,948,936,757,631,56,58,207,208,84,81,1187,707,2386,2274
58.3167,11.3982,58.3167,11.3982,58.25,11.35,7.94,58.3167,11.3982,58.25,11.35,7.94,58.3167,11.3982,58.25,11.35,7.94,2024,9,Sweden,MATERIAL_SAMPLE,58.25,11.35,7.94,949,930,745,618,68,71,205,203,71,67,1174,705,2388,2270
58.336,11.4037,58.336,11.4037,58.25,11.45,9.95,58.336,11.4037,58.25,11.45,9.95,58.336,11.4037,58.25,11.45,9.95,2024,9,Sweden,MATERIAL_SAMPLE,58.25,11.45,9.95,955,934,742,614,73,73,211,208,69,66,1172,699,2394,2274
58.3598,11.4107,58.3598,11.4107,58.25,11.45,12.44,58.3598,11.4107,58.25,11.45,12.44,58.3598,11.4107,58.25,11.45,12.44,2024,9,Sweden,MATERIAL_SAMPLE,58.25,11.45,12.44,955,934,742,614,73,73,211,208,69,66,1172,699,2394,2274
58.3598,11.4107,58.3598,11.4107,58.25,11.45,12.44,58.3598,11.4107,58.25,11.45,12.44,58.3598,11.4107,58.25,11.45,12.44,2024,9,Sweden,MATERIAL_SAMPLE,58.25,11.45,12.44,955,934,742,614,73,73,211,208,69,66,1172,699,2394,2274
58.2784,11.4247,58.2784,11.4247,58.2784,11.4247,0,58.2784,11.4247,58.2784,11.4247,0,58.2784,11.4247,58.2784,11.4247,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,955,935,742,617,73,69,211,209,69,69,1172,699,2394,2275
58.2775,11.4228,58.2775,11.4228,58.2775,11.4228,0,58.2775,11.4228,58.2775,11.4228,0,58.2775,11.4228,58.2775,11.4228,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,955,935,742,617,73,69,211,209,69,69,1172,699,2394,2275
58.2754,11.4226,58.2754,11.4226,58.2754,11.4226,0,58.2754,11.4226,58.2754,11.4226,0,58.2754,11.4226,58.2754,11.4226,0,2024,9,Sweden,MATERIAL_SAMPLE,,,,955,935,742,617,73,69,211,208,69,69,1172,700,2394,2275
